REGISTRO,nome,preco
1058306380010,TERCONAZOL,"49,10"
1058306420020,CLORIDRATO DE HIDROXIZINA,"35,75"
1058306430026,CICLOPIROX OLAMINA,"26,99"
1058306540042,DRENATAN,"157,74"
1058306550080,DEEPLIN,"159,77"
1058306560019,IBUPROFENO,"20,22"
1058306600142,CLORIDRATO DE PAROXETINA,"198,63"
1058306610040,GABAPENTINA,"175,04"
1058306630246,SINVASTATINA,"320,23"
1058306770013,CITAGRAN,"142,39"
1058306780043,DERMAZELAIC,"73,49"
1058306810041,BROMOPRIDA,"27,03"
1058306890019,MODIK,"116,86"
1058306890027,MODIK,"233,66"
1058306900022,ATORLESS,"119,19"
1058306900081,ATORLESS,"119,19"
1058306900200,ATORLESS,"238,44"
1058306960033,NITRATO DE FENTICONAZOL,"46,39"
1058307040035,DROXY,"31,69"
1058307120012,SIGMATRIOL,"85,49"
1058307120039,SIGMATRIOL,"256,47"
1058307180023,CLOPIPLAX,"241,01"
1058307270065,REPAGLINIDA,"77,06"
1058307330017,TEKZOR,"2895,56"
1058307360031,DICLOFENACO SÓDICO,"27,57"
1058307390052,TIGMA,"270,83"
1058307420040,ACECLOFENACO,"37,28"
1058307420083,ACECLOFENACO,"74,49"
1058307440033,CLORIDRATO DE MOXIFLOXACINO,"132,27"
1058307440068,CLORIDRATO DE MOXIFLOXACINO,"185,19"
1058307460131,PREDNISOLONA,"18,94"
1058307490022,COSARTAN HCT,"116,80"
1058307490103,COSARTAN HCT,"116,80"
1058307490146,COSARTAN HCT,"134,40"
1058307550033,ISOTRETINOÍNA,"89,37"
1058307550092,ISOTRETINOÍNA,"164,97"
1058307560039,BROMETO DE PINAVÉRIO,"96,46"
1058307560055,BROMETO DE PINAVÉRIO,"192,97"
1058307600014,DICLORIDRATO DE PRAMIPEXOL,"34,57"
1058307600091,DICLORIDRATO DE PRAMIPEXOL,"78,84"
1058307600170,DICLORIDRATO DE PRAMIPEXOL,"237,52"
1058307630029,ONICORYL,"121,17"
1058307660025,CANDESARTANA CILEXETILA,"110,72"
1058307660076,CANDESARTANA CILEXETILA,"119,71"
1058307710022,COSARTAN ALP,"162,62"
1058307710073,COSARTAN ALP,"162,62"
1058307710081,COSARTAN ALP,"325,19"
1058307710121,COSARTAN ALP,"191,92"
1058307710170,COSARTAN ALP,"162,62"
1058307730023,CANDESARTANA CILEXETILA+HIDROCLOROTIAZIDA,"100,34"
1058307730074,CANDESARTANA CILEXETILA+HIDROCLOROTIAZIDA,"106,14"
1058307850010,EZET,"52,34"
1058307850029,EZET,"104,68"
1058307850037,EZET,"156,99"
1058307850045,EZET,"209,32"
1058307850053,EZET,"314,01"
1058307880041,TADALAFILA,"305,91"
1058307880076,TADALAFILA,"40,78"
1058307880084,TADALAFILA,"81,58"
1058307880092,TADALAFILA,"163,13"
1058307900018,DROSPERINONA + ETINILESTRADIOL,"57,39"
1058307900026,DROSPERINONA + ETINILESTRADIOL,"172,13"
1058307900042,DROSPERINONA + ETINILESTRADIOL,"71,71"
1058307900050,DROSPERINONA + ETINILESTRADIOL,"143,44"
1058307900069,DROSPERINONA + ETINILESTRADIOL,"215,15"
1058307920043,ÁCIDO MEFENÂMICO,"23,00"
1058307940011,DROSPIRENONA + ETINILESTRADIOL,"152,99"
1058307940028,DROSPIRENONA + ETINILESTRADIOL,"57,54"
1058307960029,FINASTERIDA,"145,25"
1058307970040,OXALATO DE ESCITALOPRAM,"208,10"
1058307970059,OXALATO DE ESCITALOPRAM,"416,29"
1058307970113,OXALATO DE ESCITALOPRAM,"395,31"
1058307970172,OXALATO DE ESCITALOPRAM,"249,72"
1058307980046,MESILATO DE DOXAZOSINA,"77,14"
1058307990017,CLORIDRATO DE AMITRIPTILINA,"56,90"
1058307990041,CLORIDRATO DE AMITRIPTILINA,"29,54"
1058308010059,CLORTALIDONA,"21,55"
1058308020127,ATENOLOL,"16,48"
1058308020161,ATENOLOL,"23,25"
1058308020208,ATENOLOL,"40,48"
1058308050026,FINASTERIDA,"71,67"
1058308070043,CLORIDRATO DE SERTRALINA,"158,70"
1058308070051,CLORIDRATO DE SERTRALINA,"74,42"
1058308070108,CLORIDRATO DE SERTRALINA,"127,93"
1058308070132,CLORIDRATO DE SERTRALINA,"164,52"
1058308080014,CABERGOLINA,"72,19"
1058308080030,CABERGOLINA,"288,70"
1058308090052,CLORIDRATO DE METFORMINA,"33,12"
1058308090087,CLORIDRATO DE METFORMINA,"23,35"
1058308110010,RIFAMICINA SV SÓDICA,"21,14"
1058308120016,HEMITARTARATO DE ZOLPIDEM,"19,02"
1058308120024,HEMITARTARATO DE ZOLPIDEM,"27,16"
1058308120032,HEMITARTARATO DE ZOLPIDEM,"54,32"
1058308120040,HEMITARTARATO DE ZOLPIDEM,"81,49"
1058308130021,LIARA,"57,54"
1058308140041,EZETIMIBA+SINVASTATINA,"102,81"
1058308140122,EZETIMIBA+SINVASTATINA,"102,81"
1058308140203,EZETIMIBA+SINVASTATINA,"180,04"
1058308160034,ROSUVASTATINA CÁLCICA,"146,59"
1058308160093,ROSUVASTATINA CÁLCICA,"256,86"
1058308180078,MELOXICAM,"37,08"
1058308190030,CITRATO DE SILDENAFILA,"67,37"
1058308190057,CITRATO DE SILDENAFILA,"18,49"
1058308190065,CITRATO DE SILDENAFILA,"37,08"
1058308190073,CITRATO DE SILDENAFILA,"74,06"
1058308190081,CITRATO DE SILDENAFILA,"148,10"
1058308190121,CITRATO DE SILDENAFILA,"115,92"
1058308200036,DESLORATADINA,"48,24"
1058308200060,DESLORATADINA,"38,62"
1058308200079,DESLORATADINA,"64,35"
1058308200095,DESLORATADINA,"63,67"
1058308200168,DESLORATADINA,"33,40"
1058308200176,DESLORATADINA,"55,15"
1058308220029,TROMETAMOL CETOROLACO,"38,21"
1058308220037,TROMETAMOL CETOROLACO,"76,39"
1058308230016,NITRATO DE ISOCONAZOL,"25,38"
1058308240038,MOTIRIDONA,"17,84"
1058308240054,MOTIRIDONA,"35,66"
1058308250033,DOMPERIDONA,"18,28"
1058308250051,DOMPERIDONA,"34,68"
1058308260020,HEMIFUMARATO DE QUETIAPINA,"52,06"
1058308260047,HEMIFUMARATO DE QUETIAPINA,"111,54"
1058308260098,HEMIFUMARATO DE QUETIAPINA,"371,13"
1058308260144,HEMIFUMARATO DE QUETIAPINA,"667,58"
1058308270247,CAPTOPRIL,"18,40"
1058308270301,CAPTOPRIL,"33,12"
1058308270360,CAPTOPRIL,"42,94"
1058308280080,LOSARTANA POTÁSSICA,"75,56"
1058308280201,LOSARTANA POTÁSSICA,"51,15"
1058308290027,ALENDRONATO DE SÓDIO,"145,39"
1058308300030,CLORIDRATO DE SIBUTRAMINA MONOIDRATADO,"275,03"
1058308310011,SIGRAN,"51,15"
1058308310036,SIGRAN,"43,37"
1058308320041,GLIBENCLAMIDA,"12,19"
1058308350038,HIDROCLOROTIAZIDA,"7,52"
1058308360017,CLONAZEPAM,"11,47"
1058308360025,CLONAZEPAM,"17,29"
1058308370047,CLORIDRATO DE AMILORIDA + HIDROCLOROTIAZIDA,"18,07"
1058308380034,BROMAZEPAM,"19,41"
1058308380042,BROMAZEPAM,"30,76"
1058308390013,PREDNISONA,"14,36"
1058308390031,PREDNISONA,"21,01"
1058308400027,CLORIDRATO DE TICLOPIDINA,"83,38"
1058308410022,CARVEDILOL,"84,77"
1058308410030,CARVEDILOL,"169,50"
1058308410073,CARVEDILOL,"95,22"
1058308410081,CARVEDILOL,"190,45"
1058308410121,CARVEDILOL,"106,03"
1058308410138,CARVEDILOL,"212,09"
1058308410170,CARVEDILOL,"118,88"
1058308410189,CARVEDILOL,"237,75"
1058308420079,VALSARTANA,"118,90"
1058308420125,VALSARTANA,"116,17"
1058308420176,VALSARTANA,"118,90"
1058308430031,MEZOLIUM,"184,29"
1058308430074,MEZOLIUM,"386,78"
1058308430090,MEZOLIUM,"98,73"
1058308430104,MEZOLIUM,"197,44"
1058308430112,MEZOLIUM,"394,91"
1058308430147,MEZOLIUM,"207,20"
1058308430155,MEZOLIUM,"414,41"
1058308430163,MEZOLIUM,"828,79"
1058308440037,ACNOVA,"135,82"
1058308440096,ACNOVA,"253,07"
1058308460021,CLORIDRATO DE RANITIDINA,"54,86"
1058308460062,CLORIDRATO DE RANITIDINA,"114,41"
1058308470017,CARBAMAZEPINA,"23,70"
1058308470051,CARBAMAZEPINA,"14,82"
1058308480020,ESOMEPRAZOL MAGNÉSICO TRI-HIDRATADO,"60,66"
1058308480039,ESOMEPRAZOL MAGNÉSICO TRI-HIDRATADO,"121,27"
1058308480063,ESOMEPRAZOL MAGNÉSICO TRI-HIDRATADO,"126,74"
1058308480071,ESOMEPRAZOL MAGNÉSICO TRI-HIDRATADO,"253,50"
1058308500031,ALERADINA,"44,44"
1058308500064,ALERADINA,"38,42"
1058308500072,ALERADINA,"64,15"
1058308500099,ALERADINA,"109,32"
1058308500161,ALERADINA,"47,23"
1058308500171,ALERADINA,"64,15"
1058308510027,ORLISTATE,"115,78"
1058308510035,ORLISTATE,"162,09"
1058308510043,ORLISTATE,"231,51"
1058308510051,ORLISTATE,"324,18"
1058308520014,TOBRAMICINA,"19,92"
1058308530036,CLORIDRATO DE DORZOLAMIDA+MALEATO DE TIMOLOL,"94,38"
1058308540015,ALPRAZOLAM,"8,49"
1058308540023,ALPRAZOLAM,"12,69"
1058308540041,ALPRAZOLAM,"16,53"
1058308540058,ALPRAZOLAM,"24,22"
1058308540074,ALPRAZOLAM,"29,56"
1058308540082,ALPRAZOLAM,"41,74"
1058308540104,ALPRAZOLAM,"58,28"
1058308540112,ALPRAZOLAM,"77,65"
1058308550045,INDAPAMIDA,"31,30"
1058308560024,AMOXICILINA + CLAVULANATO DE POTÁSSIO,"99,33"
1058308570021,TIBOLONA,"66,26"
1058308610031,CLORIDRATO DE DORZOLAMIDA,"63,83"
1058308620019,LIPIBLOCK,"96,77"
1058308620027,LIPIBLOCK,"163,56"
1058308620035,LIPIBLOCK,"239,44"
1058308620043,LIPIBLOCK,"327,18"
1058308620051,LIPIBLOCK,"437,18"
1058308640028,ATORVASTATINA CÁLCICA,"154,96"
1058308640087,ATORVASTATINA CÁLCICA,"271,54"
1058308640141,ATORVASTATINA CÁLCICA,"279,49"
1058308640206,ATORVASTATINA CÁLCICA,"279,49"
1058308650015,ALGESTONA ACETOFENIDA + ENANTATO DE ESTRADIOL,"12,91"
1058308670024,TRAVAMED,"143,94"
1058308680011,PIROXICAM,"17,29"
1058308680021,PIROXICAM,"24,43"
1058308690033,CLORIDRATO DE RANITIDINA,"40,70"
1058308700020,GLAMIGAN,"101,13"
1058308700055,GLAMIGAN,"81,72"
1058308700063,GLAMIGAN,"136,18"
1058308710018,OFLOXACINO,"25,44"
1058308720021,BIMATOPROSTA,"101,13"
1058308720031,BIMATOPROSTA,"151,72"
1058308720056,BIMATOPROSTA,"81,72"
1058308720064,BIMATOPROSTA,"136,18"
1058308730027,LATANOPROSTA + MALEATO DE TIMOLOL,"139,64"
1058308740022,ALBENDAZOL,"9,43"
1058308750011,DICLOFENACO SÓDICO,"26,64"
1058308760041,MALEATO DE TIMOLOL,"10,70"
1058308770029,CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO + DEXAMETASONA,"26,39"
1058308780059,CLORIDRATO DE PROPRANOLOL,"17,09"
1058308790011,DEXAMETASONA,"12,79"
1058308790021,DEXAMETASONA,"25,59"
1058308790038,DEXAMETASONA,"38,39"
1058308790046,DEXAMETASONA,"51,19"
1058308800025,AMOXICILINA,"22,51"
1058308800033,AMOXICILINA,"30,91"
1058308810111,SUCCINATO DE DESVENLAFAXINA,"132,73"
1058308810251,SUCCINATO DE DESVENLAFAXINA,"152,41"
1058308830021,BEZAFIBRATO,"30,69"
1058308850049,CLORIDRATO DE AMBROXOL,"24,60"
1058308860028,AMOXICILINA + CLAVULANATO DE POTÁSSIO,"137,94"
1058308860036,AMOXICILINA + CLAVULANATO DE POTÁSSIO,"166,17"
1058308860044,AMOXICILINA + CLAVULANATO DE POTÁSSIO,"233,65"
1058308870058,LOSARTANA POTÁSSICA + HIDROCLOROTIAZIDA,"103,88"
1058308870120,LOSARTANA POTÁSSICA + HIDROCLOROTIAZIDA,"103,88"
1058308880010,GENFIBROZILA,"97,09"
1058308880061,GENFIBROZILA,"71,21"
1058308890016,PARACETAMOL,"16,31"
1058308890024,PARACETAMOL,"163,67"
1058308890040,PARACETAMOL,"9,39"
1058308900038,AMOXICILINA,"25,66"
1058308910017,AMOXICILINA,"39,66"
1058308920012,CETOCONAZOL,"33,62"
1058308930018,DIPIRONA MONOIDRATADA,"14,60"
1058308940013,CEFACLOR,"82,81"
1058308950027,AMOXICILINA,"59,21"
1058308960057,CLORIDRATO DE NAFAZOLINA,"13,70"
1058308970028,PANTOPRAZOL SÓDICO SESQUI-HIDRATADO,"70,49"
1058308970036,PANTOPRAZOL SÓDICO SESQUI-HIDRATADO,"141,06"
1058308970087,PANTOPRAZOL SÓDICO SESQUI-HIDRATADO,"42,23"
1058308970095,PANTOPRAZOL SÓDICO SESQUI-HIDRATADO,"70,49"
1058308970141,PANTOPRAZOL SÓDICO SESQUI-HIDRATADO,"211,54"
1058308970151,PANTOPRAZOL SÓDICO SESQUI-HIDRATADO,"116,25"
1058308980031,PARACETAMOL+FOSFATO DE CODEINA,"44,82"
1058308980058,PARACETAMOL+FOSFATO DE CODEINA,"67,23"
1058308980082,PARACETAMOL+FOSFATO DE CODEINA,"22,42"
1058309000065,PARACETAMOL + CLORIDRATO DE PSEUDOEFEDRINA,"11,85"
1058309010044,HIDROQUINONA,"46,29"
1058309010087,HIDROQUINONA,"43,69"
1058309070012,PENTOXIFILINA,"44,10"
1058309070039,PENTOXIFILINA,"57,83"
1058309080018,MECICLIN,"85,16"
1058309080026,MECICLIN,"95,76"
1058309080034,MECICLIN,"149,00"
1058309080042,MECICLIN,"153,35"
1058309080050,MECICLIN,"306,71"
1058309080069,MECICLIN,"383,38"
1058309080077,MECICLIN,"76,68"
1058309090056,CLORIDRATO DE VENLAFAXINA,"367,12"
1058309090102,CLORIDRATO DE VENLAFAXINA,"110,55"
1058309090171,CLORIDRATO DE VENLAFAXINA,"258,83"
1058309100019,CLORIDRATO DE CIPROFLOXACINO,"17,06"
1058309110014,TRANEGER,"53,66"
1058309110022,TRANEGER,"107,32"
1058309120036,TELMISARTANA+HIDROCLOROTIAZIDA,"113,21"
1058309120109,TELMISARTANA+HIDROCLOROTIAZIDA,"126,34"
1058309120176,TELMISARTANA+HIDROCLOROTIAZIDA,"126,34"
1058309140029,VALSARTANA + HIDROCLOROTIAZIDA,"116,80"
1058309140061,VALSARTANA + HIDROCLOROTIAZIDA,"134,40"
1058309140101,VALSARTANA + HIDROCLOROTIAZIDA,"134,40"
1058309140142,VALSARTANA + HIDROCLOROTIAZIDA,"116,80"
1058309140185,VALSARTANA + HIDROCLOROTIAZIDA,"116,80"
1058309160011,TACROLIMO,"61,52"
1058309160021,TACROLIMO,"184,54"
1058309160038,TACROLIMO,"61,52"
1058309160046,TACROLIMO,"106,39"
1058309180039,CLORIDRATO DE TANSULOSINA,"118,63"
1058309180047,CLORIDRATO DE TANSULOSINA,"237,20"
1058309190085,SINVASTATINA,"160,13"
1058309190131,SINVASTATINA,"159,69"
1058309190158,SINVASTATINA,"319,43"
1058309190182,SINVASTATINA,"160,13"
1058309220081,OSTEOBLOCK,"197,43"
1058309220091,OSTEOBLOCK,"394,87"
1058309240031,RISEDRONATO SÓDICO,"198,46"
1058309240082,RISEDRONATO SÓDICO,"128,32"
1058309250029,CETOPROFENO,"41,39"
1058309290020,BISSULFATO DE CLOPIDOGREL,"241,01"
1058309300018,CEFTFENPRO LP,"16,56"
1058309300026,CEFTFENPRO LP,"41,39"
1058309300034,CEFTFENPRO LP,"82,81"
1058309300042,CEFTFENPRO LP,"124,17"
1058309310013,RIVAROXABANA,"34,67"
1058309310021,RIVAROXABANA,"69,36"
1058309310031,RIVAROXABANA,"208,03"
1058309310064,RIVAROXABANA,"97,08"
1058309310072,RIVAROXABANA,"194,16"
1058309310080,RIVAROXABANA,"291,24"
1058309310110,RIVAROXABANA,"97,08"
1058309310129,RIVAROXABANA,"194,16"
1058309310137,RIVAROXABANA,"291,24"
1058309310161,RIVAROXABANA,"208,03"
1058309310171,RIVAROXABANA,"104,01"
1058309310188,RIVAROXABANA,"208,03"
1058309310196,RIVAROXABANA,"416,06"
1058309330014,LETROZOL,"838,58"
1058309340011,ATOBACH,"78,36"
1058309340028,ATOBACH,"235,06"
1058309340036,ATOBACH,"74,33"
1058309340044,ATOBACH,"163,65"
1058309350015,HERZATEN,"20,79"
1058309350023,HERZATEN,"25,99"
1058309350031,HERZATEN,"38,96"
1058309350041,HERZATEN,"51,91"
1058309350058,HERZATEN,"77,90"
1058309350066,HERZATEN,"129,81"
1058309350074,HERZATEN,"155,79"
1058309370016,ITRACONAZOL,"62,90"
1058309370024,ITRACONAZOL,"132,00"
1058309370032,ITRACONAZOL,"110,03"
1058309380011,CLORIDRATO DE BUPROPIONA,"34,85"
1058309380021,CLORIDRATO DE BUPROPIONA,"41,82"
1058309380038,CLORIDRATO DE BUPROPIONA,"52,30"
1058309380046,CLORIDRATO DE BUPROPIONA,"104,55"
1058309380054,CLORIDRATO DE BUPROPIONA,"209,22"
1058309400012,HERPSTAL,"201,02"
1058309400047,HERPSTAL,"735,47"
1058309410018,CLAZI XR,"19,96"
1058309410026,CLAZI XR,"39,99"
1058309410034,CLAZI XR,"79,59"
1058309410069,CLAZI XR,"39,99"
1058309410077,CLAZI XR,"79,99"
1058309410085,CLAZI XR,"159,99"
1058309420013,AZITROMICINA,"40,13"
1058309420021,AZITROMICINA,"28,20"
1058309420031,AZITROMICINA,"40,13"
1058309430019,CLARITROMICINA,"61,56"
1058309430027,CLARITROMICINA,"115,31"
1058309430035,CLARITROMICINA,"61,56"
1058309430043,CLARITROMICINA,"115,31"
1058309440014,MIRTAZAPINA,"98,44"
1058309440022,MIRTAZAPINA,"196,94"
1058309440030,MIRTAZAPINA,"280,01"
1058309450011,BESILATO DE ANLODIPINO + LOSARTANA POTÁSSICA,"28,69"
1058309450028,BESILATO DE ANLODIPINO + LOSARTANA POTÁSSICA,"57,36"
1058309450036,BESILATO DE ANLODIPINO + LOSARTANA POTÁSSICA,"86,04"
1058309450044,BESILATO DE ANLODIPINO + LOSARTANA POTÁSSICA,"172,09"
1058309450087,BESILATO DE ANLODIPINO + LOSARTANA POTÁSSICA,"29,87"
1058309450095,BESILATO DE ANLODIPINO + LOSARTANA POTÁSSICA,"59,74"
1058309450109,BESILATO DE ANLODIPINO + LOSARTANA POTÁSSICA,"89,61"
1058309450117,BESILATO DE ANLODIPINO + LOSARTANA POTÁSSICA,"179,18"
1058309450151,BESILATO DE ANLODIPINO + LOSARTANA POTÁSSICA,"33,72"
1058309450168,BESILATO DE ANLODIPINO + LOSARTANA POTÁSSICA,"67,46"
1058309450176,BESILATO DE ANLODIPINO + LOSARTANA POTÁSSICA,"101,18"
1058309450184,BESILATO DE ANLODIPINO + LOSARTANA POTÁSSICA,"202,36"
1058309460015,CLORIDRATO DE METFORMINA,"2,06"
1058309460023,CLORIDRATO DE METFORMINA,"4,11"
1058309460031,CLORIDRATO DE METFORMINA,"6,14"
1058309460041,CLORIDRATO DE METFORMINA,"12,30"
1058309460082,CLORIDRATO DE METFORMINA,"6,84"
1058309460090,CLORIDRATO DE METFORMINA,"13,71"
1058309460104,CLORIDRATO DE METFORMINA,"20,57"
1058309460112,CLORIDRATO DE METFORMINA,"41,16"
1058309460155,CLORIDRATO DE METFORMINA,"9,53"
1058309460163,CLORIDRATO DE METFORMINA,"19,05"
1058309460171,CLORIDRATO DE METFORMINA,"28,59"
1058309460181,CLORIDRATO DE METFORMINA,"57,18"
1058309470010,SECNIDAZOL,"25,54"
1058309470029,SECNIDAZOL,"47,86"
1058309480016,LEVOFLOXACINO HEMI-HIDRATADO,"37,31"
1058309480024,LEVOFLOXACINO HEMI-HIDRATADO,"87,76"
1058309480032,LEVOFLOXACINO HEMI-HIDRATADO,"123,53"
1058309480040,LEVOFLOXACINO HEMI-HIDRATADO,"248,91"
1058309480059,LEVOFLOXACINO HEMI-HIDRATADO,"373,36"
1058309480067,LEVOFLOXACINO HEMI-HIDRATADO,"746,68"
1058309490011,MINOXIDIL,"62,91"
1058309490021,MINOXIDIL,"125,80"
1058309490038,MINOXIDIL,"251,63"
1058309490046,MINOXIDIL,"377,45"
1058309500017,BESILATO DE ANLODIPINO,"30,34"
1058309500025,BESILATO DE ANLODIPINO,"44,25"
1058309500033,BESILATO DE ANLODIPINO,"59,92"
1058309500041,BESILATO DE ANLODIPINO,"87,07"
1058309510012,NISTATINA + ÓXIDO DE ZINCO,"24,76"
1058309520018,LEBENS,"100,02"
1058309530013,MALEATO DE TRIMEBUTINA,"48,67"
1058309530021,MALEATO DE TRIMEBUTINA,"72,85"
1058309530031,MALEATO DE TRIMEBUTINA,"131,72"
1058309540019,VALERATO DE ESTRADIOL,"56,38"
1058309540027,VALERATO DE ESTRADIOL,"112,78"
1058309540035,VALERATO DE ESTRADIOL,"169,16"
1058309550014,DIVALPROATO DE SÓDIO,"13,77"
1058309550022,DIVALPROATO DE SÓDIO,"27,51"
1058309550030,DIVALPROATO DE SÓDIO,"41,27"
1058309550049,DIVALPROATO DE SÓDIO,"82,53"
1058309550065,DIVALPROATO DE SÓDIO,"25,62"
1058309550073,DIVALPROATO DE SÓDIO,"51,27"
1058309550081,DIVALPROATO DE SÓDIO,"76,91"
1058309550091,DIVALPROATO DE SÓDIO,"153,81"
1058309560011,CETOCONAZOL,"19,89"
1058309560036,CETOCONAZOL,"17,36"
1058309570015,DESOGESTREL,"30,34"
1058309570023,DESOGESTREL,"60,72"
1058309570031,DESOGESTREL,"91,08"
1058309580010,IBANDRONATO DE SÓDIO MONOIDRATADO,"177,28"
1058309580029,IBANDRONATO DE SÓDIO MONOIDRATADO,"354,57"
1058309580037,IBANDRONATO DE SÓDIO MONOIDRATADO,"531,87"
1058309580045,IBANDRONATO DE SÓDIO MONOIDRATADO,"2127,43"
1058309590016,CAPY,"95,32"
1058309590024,CAPY,"190,60"
1058309590032,CAPY,"381,26"
1058309590040,CAPY,"571,91"
1058309600011,PAPILUP,"31,01"
1058309600021,PAPILUP,"62,02"
1058309600038,PAPILUP,"93,01"
1058309600046,PAPILUP,"186,06"
1058309610017,MONTELUCASTE DE SÓDIO,"23,64"
1058309610025,MONTELUCASTE DE SÓDIO,"47,00"
1058309610033,MONTELUCASTE DE SÓDIO,"23,64"
1058309610041,MONTELUCASTE DE SÓDIO,"33,10"
1058309610051,MONTELUCASTE DE SÓDIO,"47,00"
1058309620012,VITPEEL,"44,64"
1058309620020,VITPEEL,"49,31"
1058309620039,VITPEEL,"57,33"
1058309630018,TOPIRAMATO,"18,07"
1058309630026,TOPIRAMATO,"36,14"
1058309630034,TOPIRAMATO,"54,23"
1058309630042,TOPIRAMATO,"108,41"
1058309630069,TOPIRAMATO,"32,76"
1058309630077,TOPIRAMATO,"65,56"
1058309630085,TOPIRAMATO,"98,35"
1058309630093,TOPIRAMATO,"196,71"
1058309630115,TOPIRAMATO,"61,01"
1058309630123,TOPIRAMATO,"122,01"
1058309630131,TOPIRAMATO,"183,02"
1058309630141,TOPIRAMATO,"366,02"
1058309640013,ACICLOVIR,"214,62"
1058309640021,ACICLOVIR,"24,08"
1058309640031,ACICLOVIR,"258,10"
1058309640048,ACICLOVIR,"158,18"
1058309640056,ACICLOVIR,"237,25"
1058309640064,ACICLOVIR,"395,43"
1058309650019,OLANZAPINA,"69,83"
1058309650027,OLANZAPINA,"139,64"
1058309650035,OLANZAPINA,"279,27"
1058309650043,OLANZAPINA,"103,14"
1058309650051,OLANZAPINA,"558,51"
1058309650061,OLANZAPINA,"598,43"
1058309650086,OLANZAPINA,"206,27"
1058309650094,OLANZAPINA,"412,56"
1058309650108,OLANZAPINA,"825,11"
1058309650116,OLANZAPINA,"884,03"
1058309650132,OLANZAPINA,"825,15"
1058309650140,OLANZAPINA,"206,29"
1058309650159,OLANZAPINA,"1650,34"
1058309650167,OLANZAPINA,"1768,24"
1058309650183,OLANZAPINA,"412,59"
1058309650221,OLANZAPINA,"299,20"
1058309650231,OLANZAPINA,"442,02"
1058309650248,OLANZAPINA,"884,10"
1058309660014,GLIMEPIRIDA,"33,84"
1058309660022,GLIMEPIRIDA,"112,71"
1058309660030,GLIMEPIRIDA,"225,48"
1058309660057,GLIMEPIRIDA,"4,29"
1058309660065,GLIMEPIRIDA,"9,17"
1058309660073,GLIMEPIRIDA,"30,41"
1058309660081,GLIMEPIRIDA,"36,66"
1058309660138,GLIMEPIRIDA,"8,16"
1058309660146,GLIMEPIRIDA,"17,47"
1058309660154,GLIMEPIRIDA,"58,02"
1058309660162,GLIMEPIRIDA,"116,07"
1058309670011,DIABEMED,"52,04"
1058309670028,DIABEMED,"102,51"
1058309670036,DIABEMED,"208,17"
1058309670052,DIABEMED,"6,58"
1058309670060,DIABEMED,"14,11"
1058309670079,DIABEMED,"28,20"
1058309670087,DIABEMED,"56,38"
1058309670133,DIABEMED,"12,54"
1058309670141,DIABEMED,"26,89"
1058309670151,DIABEMED,"53,78"
1058309670168,DIABEMED,"107,53"
1058309680015,CLORIDRATO DE PIOGLITAZONA,"17,67"
1058309680023,CLORIDRATO DE PIOGLITAZONA,"61,95"
1058309680031,CLORIDRATO DE PIOGLITAZONA,"35,35"
1058309680041,CLORIDRATO DE PIOGLITAZONA,"53,02"
1058309680058,CLORIDRATO DE PIOGLITAZONA,"106,02"
1058309680082,CLORIDRATO DE PIOGLITAZONA,"23,58"
1058309680090,CLORIDRATO DE PIOGLITAZONA,"65,53"
1058309680104,CLORIDRATO DE PIOGLITAZONA,"47,14"
1058309680112,CLORIDRATO DE PIOGLITAZONA,"70,73"
1058309680120,CLORIDRATO DE PIOGLITAZONA,"141,47"
1058309680155,CLORIDRATO DE PIOGLITAZONA,"41,28"
1058309680163,CLORIDRATO DE PIOGLITAZONA,"127,93"
1058309680171,CLORIDRATO DE PIOGLITAZONA,"82,56"
1058309680181,CLORIDRATO DE PIOGLITAZONA,"247,68"
1058309680211,CLORIDRATO DE PIOGLITAZONA,"123,83"
1058309690010,OMEPRAZOL,"26,42"
1058309690037,OMEPRAZOL,"26,42"
1058309690045,OMEPRAZOL,"52,88"
1058309690053,OMEPRAZOL,"107,33"
1058309690071,OMEPRAZOL,"52,88"
1058309690185,OMEPRAZOL,"13,22"
1058309690193,OMEPRAZOL,"52,84"
1058309690207,OMEPRAZOL,"105,67"
1058309690215,OMEPRAZOL,"123,16"
1058309690223,OMEPRAZOL,"81,05"
1058309690231,OMEPRAZOL,"162,13"
1058309690241,OMEPRAZOL,"324,24"
1058309700016,CLORIDRATO DE NEBIVOLOL,"18,90"
1058309700024,CLORIDRATO DE NEBIVOLOL,"37,84"
1058309700032,CLORIDRATO DE NEBIVOLOL,"75,63"
1058309700040,CLORIDRATO DE NEBIVOLOL,"81,04"
1058309700059,CLORIDRATO DE NEBIVOLOL,"135,06"
1058309700067,CLORIDRATO DE NEBIVOLOL,"151,29"
1058309700075,CLORIDRATO DE NEBIVOLOL,"162,10"
1058309700083,CLORIDRATO DE NEBIVOLOL,"243,09"
1058309710011,DIPIRONA MONOIDRATADA,"17,17"
1058309710021,DIPIRONA MONOIDRATADA,"28,61"
1058309710062,DIPIRONA MONOIDRATADA,"54,21"
1058309710070,DIPIRONA MONOIDRATADA,"96,37"
1058309710089,DIPIRONA MONOIDRATADA,"108,42"
1058309720017,ACETILCISTEÍNA,"25,58"
1058309720025,ACETILCISTEÍNA,"28,55"
1058309720033,ACETILCISTEÍNA,"7,67"
