,nome,codigo,preco
17045,HEMITARTARATO DE ZOLPIDEM,1181902180061,"48,41"
17046,HEMITARTARATO DE ZOLPIDEM,1181902180094,"96,80"
17047,HEMITARTARATO DE ZOLPIDEM,1181902180108,"22,59"
17048,HEMITARTARATO DE ZOLPIDEM,1181902180116,"32,27"
17049,HEMITARTARATO DE ZOLPIDEM,1181902180124,"45,18"
17050,HEMITARTARATO DE ZOLPIDEM,1181902180132,"48,40"
17051,HEMITARTARATO DE ZOLPIDEM,1181902180140,"64,53"
17052,HEMITARTARATO DE ZOLPIDEM,1181902180159,"90,36"
17053,HEMITARTARATO DE ZOLPIDEM,1181902180167,"96,81"
17054,CLORIDRATO DE DONEPEZILA + CLORIDRATO DE MEMANTINA,1181902190014,"56,18"
17055,CLORIDRATO DE DONEPEZILA + CLORIDRATO DE MEMANTINA,1181902190022,"63,22"
17056,CLORIDRATO DE DONEPEZILA + CLORIDRATO DE MEMANTINA,1181902190030,"66,60"
17057,CLORIDRATO DE DONEPEZILA + CLORIDRATO DE MEMANTINA,1181902190049,"66,60"
17058,CLORIDRATO DE DONEPEZILA + CLORIDRATO DE MEMANTINA,1181902190057,"285,45"
17059,CLORIDRATO DE DONEPEZILA + CLORIDRATO DE MEMANTINA,1181902190065,"570,90"
17060,TOPIREX,1181902200011,"5,81"
17061,TOPIREX,1181902200028,"11,62"
17062,PROPIONATO DE CLOBETASOL,1181902210015,"5,81"
17063,PROPIONATO DE CLOBETASOL,1181902210023,"11,62"
17064,ACETATO DE DEXAMETASONA,1181902220010,"6,05"
17065,ACETATO DE DEXAMETASONA,1181902220029,"12,10"
17066,ACETATO DE DEXAMETASONA,1181902220037,"18,15"
17067,VEVASO,1181902230016,"15,86"
17068,VEVASO,1181902230024,"47,59"
17069,VEVASO,1181902230032,"95,18"
17070,VEVASO,1181902230040,"142,78"
17071,VEVASO,1181902230075,"26,67"
17072,VEVASO,1181902230083,"53,34"
17073,VEVASO,1181902230091,"80,02"
17074,VEVASO,1181902230105,"160,02"
17075,VEVASO,1181902230113,"240,04"
17076,CORTITOP,1181902240011,"9,36"
17077,CORTITOP,1181902240021,"18,64"
17078,CORTITOP,1181902240038,"27,95"
17079,MULTISORO ADULTO,1181902250017,"6,06"
17080,SINVASTATINA,1181902260012,"20,72"
17081,SINVASTATINA,1181902260020,"41,45"
17082,SINVASTATINA,1181902260039,"62,16"
17083,SINVASTATINA,1181902260047,"82,89"
17084,SINVASTATINA,1181902260055,"124,34"
17085,SINVASTATINA,1181902260063,"5,78"
17086,SINVASTATINA,1181902260071,"11,55"
17087,SINVASTATINA,1181902260081,"17,33"
17088,SINVASTATINA,1181902260098,"23,10"
17089,SINVASTATINA,1181902260101,"34,65"
17090,SINVASTATINA,1181902260111,"9,34"
17091,SINVASTATINA,1181902260128,"18,67"
17092,SINVASTATINA,1181902260136,"28,64"
17093,SINVASTATINA,1181902260144,"37,34"
17094,SINVASTATINA,1181902260152,"56,02"
17095,SINVASTATINA,1181902260160,"2,75"
17096,SINVASTATINA,1181902260179,"5,49"
17097,SINVASTATINA,1181902260187,"13,50"
17098,MICOSTALAB,1181902270018,"12,45"
17099,MICOSTALAB,1181902270026,"15,77"
17100,MENOCOL,1181902280013,"23,07"
17101,MENOCOL,1181902280021,"46,15"
17102,MENOCOL,1181902280031,"69,22"
17103,MENOCOL,1181902280048,"92,30"
17104,MENOCOL,1181902280056,"138,44"
17105,MENOCOL,1181902280064,"7,42"
17106,MENOCOL,1181902280072,"14,85"
17107,MENOCOL,1181902280080,"17,33"
17108,MENOCOL,1181902280099,"29,71"
17109,MENOCOL,1181902280102,"54,45"
17110,MENOCOL,1181902280110,"11,28"
17111,MENOCOL,1181902280129,"22,54"
17112,MENOCOL,1181902280137,"28,64"
17113,MENOCOL,1181902280145,"45,11"
17114,MENOCOL,1181902280153,"78,03"
17115,MENOCOL,1181902280161,"4,23"
17116,MENOCOL,1181902280171,"8,46"
17117,MENOCOL,1181902280188,"13,50"
17118,MULTIGRIP,1181902300014,"12,12"
17119,MULTIGRIP,1181902300030,"82,13"
17120,MULTIGRIP,1181902300049,"158,77"
17121,AREMAZ,1181902310011,"23,95"
17122,LOZEPREL,1181902330010,"14,60"
17123,LOZEPREL,1181902330037,"4,16"
17124,LOZEPREL,1181902330045,"10,88"
17125,LOZEPREL,1181902330053,"15,92"
17126,LOZEPREL,1181902330071,"22,62"
17127,LOZEPREL,1181902330185,"7,30"
17128,LOZEPREL,1181902330193,"29,20"
17129,LOZEPREL,1181902330207,"58,41"
17130,LOZEPREL,1181902330215,"28,67"
17131,LOZEPREL,1181902330223,"45,23"
17132,LOZEPREL,1181902330231,"90,45"
17133,LOZEPREL,1181902330241,"180,90"
17134,BROMOPRIDA,1181902360025,"11,71"
17135,CLORIDRATO DE VENLAFAXINA,1181902370055,"62,75"
17136,CLORIDRATO DE VENLAFAXINA,1181902370128,"146,92"
17137,CLORIDRATO DE VENLAFAXINA,1181902370195,"208,38"
17138,CLORIDRATO DE DULOXETINA,1181902380018,"22,80"
17139,CLORIDRATO DE DULOXETINA,1181902380026,"48,84"
17140,CLORIDRATO DE DULOXETINA,1181902380034,"97,70"
17141,CLORIDRATO DE DULOXETINA,1181902380042,"195,34"
17142,CLORIDRATO DE DULOXETINA,1181902380069,"45,58"
17143,CLORIDRATO DE DULOXETINA,1181902380077,"97,70"
17144,CLORIDRATO DE DULOXETINA,1181902380085,"195,41"
17145,CLORIDRATO DE DULOXETINA,1181902380093,"390,77"
17146,CLORIDRATO DE DULOXETINA,1181902380115,"45,58"
17147,CLORIDRATO DE DULOXETINA,1181902380123,"91,17"
17148,CLORIDRATO DE DULOXETINA,1181902380131,"91,18"
17149,CLORIDRATO DE DULOXETINA,1181902380141,"182,35"
17150,CLONAZEPAM,1181902400019,"6,53"
17151,CLONAZEPAM,1181902400027,"9,80"
17152,CLORIDRATO DE HIDROXIZINA,1181902420036,"18,54"
17153,CLORIDRATO DE NARATRIPTANA,1181902430015,"3,79"
17154,CLORIDRATO DE NARATRIPTANA,1181902430023,"7,94"
17155,CLORIDRATO DE NARATRIPTANA,1181902430031,"11,36"
17156,CLORIDRATO DE NARATRIPTANA,1181902430041,"18,02"
17157,CLORIDRATO DE NARATRIPTANA,1181902430058,"22,72"
17158,CLORIDRATO DE NARATRIPTANA,1181902430066,"37,87"
17159,BROMETO DE IPRATRÓPIO,1181902440010,"9,06"
17160,ALBENDAZOL,1181902460011,"6,15"
17161,CLORIDRATO DE LERCANIDIPINO,1181902470033,"53,66"
17162,CLORIDRATO DE LERCANIDIPINO,1181902470084,"90,96"
17163,CLORIDRATO DE SERTRALINA,1181902500048,"92,01"
17164,CLORIDRATO DE SERTRALINA,1181902500056,"100,22"
17165,CLORIDRATO DE SIBUTRAMINA MONOIDRATADO,1181902510035,"170,35"
17166,CLORIDRATO DE PAROXETINA,1181902530036,"112,75"
17167,CARDBET,1181902560024,"48,13"
17168,CARDBET,1181902560075,"54,05"
17169,CARDBET,1181902560121,"60,17"
17170,CARDBET,1181902560172,"67,47"
17171,FINASTERIDA,1181902590020,"94,93"
17172,FINASTERIDA,1181902590047,"189,86"
17173,DROSPERINONA + ETINILESTRADIOL,1181902600018,"32,57"
17174,DROSPERINONA + ETINILESTRADIOL,1181902600026,"97,70"
17175,DROSPERINONA + ETINILESTRADIOL,1181902600042,"40,70"
17176,DROSPERINONA + ETINILESTRADIOL,1181902600050,"81,42"
17177,DROSPERINONA + ETINILESTRADIOL,1181902600069,"122,12"
17178,CARVEDILOL,1181902620019,"24,07"
17179,CARVEDILOL,1181902620027,"48,12"
17180,CARVEDILOL,1181902620061,"27,03"
17181,CARVEDILOL,1181902620078,"54,05"
17182,CARVEDILOL,1181902620116,"30,09"
17183,CARVEDILOL,1181902620124,"60,19"
17184,CARVEDILOL,1181902620132,"120,39"
17185,CARVEDILOL,1181902620167,"33,73"
17186,CARVEDILOL,1181902620175,"67,48"
17187,CLINDELLA,1181902630022,"53,46"
17188,CLINDELLA,1181902630030,"106,93"
17189,AMOXICILINA,1181902650023,"12,17"
17190,AMOXICILINA,1181902650031,"14,52"
17191,AMOXICILINA,1181902650058,"22,54"
17192,OCYLIN,1181902660029,"12,17"
17193,OCYLIN,1181902660037,"14,52"
17194,OCYLIN,1181902660053,"20,06"
17195,OMEPRAZOL,1181902670016,"14,60"
17196,OMEPRAZOL,1181902670032,"3,93"
17197,OMEPRAZOL,1181902670040,"10,40"
17198,OMEPRAZOL,1181902670059,"15,18"
17199,OMEPRAZOL,1181902670075,"22,62"
17200,OMEPRAZOL,1181902670180,"7,30"
17201,OMEPRAZOL,1181902670199,"29,20"
17202,OMEPRAZOL,1181902670202,"58,40"
17203,OMEPRAZOL,1181902670210,"27,37"
17204,OMEPRAZOL,1181902670229,"45,23"
17205,OMEPRAZOL,1181902670237,"90,44"
17206,OMEPRAZOL,1181902670245,"180,90"
17207,RESFEGRIPE,1181902680011,"9,26"
17208,RESFEGRIPE,1181902680046,"105,80"
17209,CLORIDRATO DE MEMANTINA,1181902730019,"43,05"
17210,CLORIDRATO DE MEMANTINA,1181902730027,"129,15"
17211,CLORIDRATO DE MEMANTINA,1181902730035,"258,29"
17212,CLORIDRATO DE MEMANTINA,1181902730043,"387,43"
17213,CLORIDRATO DE MEMANTINA,1181902730061,"129,09"
17214,CLORIDRATO DE MEMANTINA,1181902730078,"258,18"
17215,CLORIDRATO DE MEMANTINA,1181902730086,"516,37"
17216,ACEBROFILINA,1181902750028,"14,23"
17217,ACEBROFILINA,1181902750044,"21,06"
17218,CLORIDRATO DE BUPROPIONA,1181902800041,"56,63"
17219,CLORIDRATO DE BUPROPIONA,1181902800051,"103,44"
17220,ACECLOFENACO,1181902820026,"22,39"
17221,ACECLOFENACO,1181902820042,"44,77"
17222,CBEQUIM,1181902840019,"19,15"
17223,CBEQUIM,1181902840027,"17,88"
17224,ALPRAZOLAM,1181902900011,"6,60"
17225,ALPRAZOLAM,1181902900054,"19,37"
17226,ALPRAZOLAM,1181902900089,"34,41"
17227,ALPRAZOLAM,1181902900119,"54,40"
17228,CLORIDRATO DE FEXOFENADINA,1181902930018,"25,57"
17229,CLORIDRATO DE FEXOFENADINA,1181902930034,"36,77"
17230,AMOXICILINA,1181902950019,"39,95"
17231,ÁCIDO FUSÍDICO + VALERATO DE BETAMETASONA,1181902980023,"30,91"
17232,ALENDRONATO DE SÓDIO,1181902990029,"32,79"
17233,ALENDRONATO DE SÓDIO,1181902990045,"98,36"
17234,ACEFLOR,1181903020015,"11,21"
17235,ACEFLOR,1181903020023,"22,39"
17236,ACEFLOR,1181903020031,"29,85"
17237,ACEFLOR,1181903020041,"44,77"
17238,ACEFLOR,1181903020058,"11,21"
17239,ACEFLOR,1181903020066,"22,39"
17240,ACEFLOR,1181903020074,"29,85"
17241,ACEFLOR,1181903020082,"44,77"
17242,CLORIDRATO DE TRAZODONA,1181903030053,"35,06"
17243,CLORIDRATO DE TRAZODONA,1181903030101,"35,05"
17244,DIPIRONA MONOIDRATADA,1181903090056,"91,39"
17245,DEFLAZACORTE,1181903110022,"27,71"
17246,DEFLAZACORTE,1181903110065,"66,10"
17247,DIPIRONA MONOIDRATADA,1181903130015,"4,78"
17248,DIPIRONA MONOIDRATADA,1181903130023,"7,45"
17249,FINASTERIDA,1181903150016,"33,95"
17250,FINASTERIDA,1181903150024,"67,86"
17251,FINASTERIDA,1181903150032,"135,73"
17252,CLORIDRATO DE DONEPEZILA,1181903200013,"61,59"
17253,CLORIDRATO DE DONEPEZILA,1181903200021,"88,00"
17254,CLORIDRATO DE DONEPEZILA,1181903200031,"123,18"
17255,CLORIDRATO DE DONEPEZILA,1181903200048,"175,99"
17256,CLORIDRATO DE DONEPEZILA,1181903200056,"246,40"
17257,CLORIDRATO DE DONEPEZILA,1181903200064,"264,00"
17258,CLORIDRATO DE DONEPEZILA,1181903200072,"440,00"
17259,CLORIDRATO DE DONEPEZILA,1181903200080,"527,99"
17260,CLORIDRATO DE DONEPEZILA,1181903200129,"68,45"
17261,CLORIDRATO DE DONEPEZILA,1181903200137,"97,80"
17262,CLORIDRATO DE DONEPEZILA,1181903200145,"136,89"
17263,CLORIDRATO DE DONEPEZILA,1181903200153,"195,57"
17264,CLORIDRATO DE DONEPEZILA,1181903200161,"273,80"
17265,CLORIDRATO DE DONEPEZILA,1181903200171,"293,37"
17266,CLORIDRATO DE DONEPEZILA,1181903200188,"488,92"
17267,CLORIDRATO DE DONEPEZILA,1181903200196,"586,70"
17268,ROSUSTATIN,1181903220030,"78,07"
17269,ROSUSTATIN,1181903220081,"83,21"
17270,ROSUSTATIN,1181903220146,"145,80"
17271,SECNIDAZOL,1181903230011,"13,68"
17272,SECNIDAZOL,1181903230028,"26,48"
17273,TRAVOPROSTA,1181903250010,"48,71"
17274,BROMIDRATO DE CITALOPRAM,1181903280033,"112,02"
17275,CETOCONAZOL + DIPROPIONATO DE BETAMETASONA,1181903290047,"18,60"
17276,DOMPERIDONA,1181903300034,"10,61"
17277,DOMPERIDONA,1181903300050,"20,14"
17278,CABERGOLINA,1181903310013,"41,62"
17279,CABERGOLINA,1181903310021,"77,59"
17280,CABERGOLINA,1181903310031,"143,88"
17281,CABERGOLINA,1181903310048,"232,77"
17282,DIGESIGMA GOTAS,1181903360029,"11,71"
17283,BISSULFATO DE CLOPIDOGREL,1181903380021,"120,28"
17284,ESOP,1181903400020,"49,55"
17285,ESOP,1181903400039,"53,08"
17286,ESOP,1181903400047,"99,06"
17287,ESOP,1181903400055,"106,15"
17288,ESOP,1181903400071,"212,31"
17289,ESOP,1181903400111,"103,94"
17290,ESOP,1181903400128,"111,37"
17291,ESOP,1181903400136,"207,90"
17292,ESOP,1181903400144,"222,74"
17293,ESOP,1181903400160,"445,47"
17294,RISEDRONATO SÓDICO,1181903430035,"68,98"
17295,LANSOPRAZOL,1181903440049,"72,04"
17296,MALEATO DE ENALAPRIL,1181903460023,"22,90"
17297,MALEATO DE ENALAPRIL,1181903460058,"22,90"
17298,ROSUVASTATINA CÁLCICA,1181903470088,"83,21"
17299,ROSUVASTATINA CÁLCICA,1181903470142,"145,80"
17300,MIRTAZAPINA,1181903530013,"55,88"
17301,MIRTAZAPINA,1181903530021,"111,79"
17302,MIRTAZAPINA,1181903530031,"158,94"
17303,TOPIRAMATO,1181903590016,"13,61"
17304,TOPIRAMATO,1181903590024,"27,18"
17305,TOPIRAMATO,1181903590032,"40,78"
17306,TOPIRAMATO,1181903590040,"81,56"
17307,TOPIRAMATO,1181903590075,"22,20"
17308,TOPIRAMATO,1181903590083,"44,38"
17309,TOPIRAMATO,1181903590091,"66,59"
17310,TOPIRAMATO,1181903590105,"133,18"
17311,TOPIRAMATO,1181903590131,"44,75"
17312,TOPIRAMATO,1181903590148,"89,52"
17313,TOPIRAMATO,1181903590156,"134,27"
17314,TOPIRAMATO,1181903590164,"268,56"
17315,NISTATINA + ÓXIDO DE ZINCO,1181903680015,"14,49"
17316,NEBIC,1181903690010,"14,34"
17317,NEBIC,1181903690029,"28,68"
17318,NEBIC,1181903690037,"57,37"
17319,NEBIC,1181903690045,"61,45"
17320,NEBIC,1181903690053,"102,43"
17321,NEBIC,1181903690061,"114,72"
17322,NEBIC,1181903690071,"122,92"
17323,NEBIC,1181903690088,"184,37"
17324,NEBIC,1181903690096,"204,85"
17325,NARATANO,1181903790015,"6,05"
17326,NARATANO,1181903790023,"12,10"
17327,NARATANO,1181903790031,"18,15"
17328,NARATANO,1181903790041,"30,24"
17329,NARATANO,1181903790058,"36,29"
17330,NARATANO,1181903790066,"60,49"
17331,BUPROVIL,1181903800029,"12,23"
17332,BUPROVIL,1181903810016,"17,06"
17333,ZOXYLAB,1181903910010,"18,89"
17334,ZOXYLAB,1181903910029,"41,96"
17335,ZOXYLAB,1181903910037,"18,89"
17336,ZOXYLAB,1181903910045,"41,96"
17337,ZOXYLAB,1181903910053,"45,15"
17338,ZOXYLAB,1181903910061,"105,36"
17339,ZOXYLAB,1181903910071,"135,45"
17340,ZOXYLAB,1181903910088,"451,56"
17341,VASIFIL,1181904020061,"24,33"
17342,VASIFIL,1181904020078,"48,66"
17343,ACICLOVIR,1181904350019,"13,61"
17344,ACICLOVIR,1181904350027,"89,62"
17345,ACICLOVIR,1181904350035,"125,45"
17346,ACICLOVIR,1181904350043,"89,79"
17347,ACICLOVIR,1181904350051,"134,67"
17348,ACICLOVIR,1181904350061,"224,46"
17349,PARACETAMOL + FOSFATO DE CODEÍNA,1181904640084,"12,85"
17350,PARACETAMOL + FOSFATO DE CODEÍNA,1181904640106,"25,08"
17351,PARACETAMOL + FOSFATO DE CODEÍNA,1181904640122,"33,86"
17352,ATORVASTATINA CÁLCICA,1181904680027,"41,64"
17353,ATORVASTATINA CÁLCICA,1181904680043,"74,97"
17354,ATORVASTATINA CÁLCICA,1181904680116,"41,64"
17355,ATORVASTATINA CÁLCICA,1181904680132,"74,97"
17356,ATORVASTATINA CÁLCICA,1181904680205,"83,30"
17357,ARIPIPRAZOL,1181904750017,"111,40"
17358,ARIPIPRAZOL,1181904750025,"334,17"
17359,ARIPIPRAZOL,1181904750033,"668,34"
17360,ARIPIPRAZOL,1181904750068,"167,09"
17361,ARIPIPRAZOL,1181904750076,"501,29"
17362,ARIPIPRAZOL,1181904750084,"1002,56"
17363,ARIPIPRAZOL,1181904750114,"222,79"
17364,ARIPIPRAZOL,1181904750122,"668,36"
17365,ARIPIPRAZOL,1181904750130,"1336,71"
17366,ARIPIPRAZOL,1181904750165,"334,17"
17367,ARIPIPRAZOL,1181904750173,"1002,52"
17368,ARIPIPRAZOL,1181904750181,"2005,05"
17369,DERMAZINE,1183600010230,"392,38"
17370,HIPERICIN,1186000030057,"54,59"
17371,CLIFEMIN,1186000070059,"38,20"
17372,CLIFEMIN,1186000070067,"63,66"
17373,ISOFLAVINE,1186000280022,"37,45"
17374,ISOFLAVINE,1186000280032,"62,43"
17375,ISOFLAVINE,1186000280061,"35,91"
17376,RECALM,1186000320071,"45,94"
17377,KAVA KAVA HERBARIUM,1186000330018,"29,33"
17378,ALCACHOFRA  HERBARIUM,1186000420017,"22,73"
17379,GAMALINE V,1186000610045,"48,69"
17380,GAMALINE V,1186000610053,"78,46"
17381,IMUNOMAX GEL,1186000690014,"45,32"
17382,ANDROSTEN,1186000700028,"38,68"
17383,ANDROSTEN,1186000700036,"64,46"
17384,ANDROSTEN,1186000700060,"73,56"
17385,ANDROSTEN,1186000700079,"91,94"
17386,CÁSCARA SAGRADA HERBARIUM,1186000750041,"24,11"
17387,GUACO EDULITO HERBARIUM,1186000780013,"22,89"
17388,CENTELLA HERBARIUM,1186000790027,"27,57"
17389,CASTANHA DA ÍNDIA HERBARIUM,1186000800022,"21,48"
17390,CASTANHA DA ÍNDIA HERBARIUM,1186000800030,"26,85"
17391,HIPÉRICO HERBARIUM,1186000810036,"28,19"
17392,GINKGO HERBARIUM,1186000820041,"27,61"
17393,SENE HERBARIUM,1186000870039,"25,61"
17394,IMUNOFLAN,1186000890021,"57,93"
17395,IMUNOFLAN,1186000890048,"59,72"
17396,IMUNOFLAN,1186000890056,"82,96"
17397,PROSTATAL,1186000970017,"41,81"
17398,PROSTATAL,1186000970025,"69,68"
17399,COGNITUS,1186000980055,"52,46"
17400,COGNITUS,1186000980081,"64,57"
17401,TEBONIN,1186001000021,"39,49"
17402,TEBONIN,1186001000046,"118,48"
17403,TEBONIN,1186001000070,"170,28"
17404,KALOBA,1186001010025,"44,47"
17405,KALOBA,1186001010033,"69,74"
17406,KALOBA,1186001010051,"14,69"
17407,KALOBA,1186001010084,"51,45"
17408,PETAMIG,1186001030034,"56,36"
17409,TERICIN AT,1186100260054,"22,58"
17410,LOREMIX,1186100380165,"13,38"
17411,CALCICHELL,1186100550060,"20,61"
17412,FOLACIN,1186102670081,"5,29"
17413,MYRAFER,1186102800021,"23,30"
17414,MYRAFER,1186102800188,"19,49"
17415,JOFIX,1186102810019,"15,74"
17416,JOFIX,1186102810035,"31,01"
17417,TILESTAL,1186102820022,"9,50"
17418,TILESTAL,1186102820030,"18,23"
17419,UNIZINCO,1186102830028,"12,05"
17420,DIOST,1186102850029,"43,03"
17421,COLTRIENO,1186102860016,"34,10"
17422,FENTINAX,1186102870011,"19,57"
17423,TREZEVIT AB,1190900140019,"279,34"
17424,TREZEVIT AB,1190900140027,"279,34"
17425,ALAGLU,1190900150014,"393,60"
17426,NEO-ZINCTRACE,1190900160011,"138,77"
17427,SELE-VITA,1190900170015,"30,84"
17428,SELE-VITA,1190900170023,"513,96"
17429,ZINCTRACE,1190900180010,"27,75"
17430,LEILA,1191300030016,"12,85"
17431,SAYA CONTROL,1191300050017,"9,92"
17432,VIDISIC GEL,1196100040019,"25,55"
17433,ALREX,1196100050014,"40,00"
17434,ARTELAC,1196100060011,"11,54"
17435,LOTEPROL,1196100070015,"39,85"
17436,LIPOSIC,1196100100038,"25,55"
17437,EPITEGEL,1196100120020,"26,31"
17438,ZYLET,1196100160022,"24,84"
17439,ARULATAN,1196100180015,"102,69"
17440,MELLERIL,1196100240018,"6,57"
17441,MELLERIL,1196100240026,"11,81"
17442,MELLERIL,1196100240034,"14,21"
17443,MELLERIL,1196100240042,"25,91"
17444,MELLERIL,1196100240069,"47,66"
17445,OXSORALEN,1196100280028,"66,83"
17446,VYZULTA,1196100290015,"44,37"
17447,VYZULTA,1196100290023,"88,76"
17448,LAXASENE BIONATUS,1200900010019,"27,06"
17449,LAXASENE BIONATUS,1200900010116,"21,65"
17450,CÁSCARA SAGRADA BIONATUS,1200900050088,"18,02"
17451,HYPERATIV,1200900070038,"42,11"
17452,GASTRILESS BIONATUS,1200900140044,"16,78"
17453,VARILESS BIONATUS,1200900220113,"22,97"
17454,GINSENG BIONATUS,1200900250044,"24,77"
17455,GINSENG BIONATUS,1200900250052,"30,95"
17456,CALMITANE,1200900270266,"28,56"
17457,CALMITANE,1200900270339,"466,54"
17458,CALMITANE,1200900270495,"933,05"
17459,BIOGINKGO BIONATUS,1200900280059,"31,34"
17460,BIOGINKGO BIONATUS,1200900280105,"411,32"
17461,BIOGINKGO BIONATUS,1200900280131,"34,64"
17462,DOLOTRAT,1200900290021,"387,41"
17463,DOLOTRAT,1200900290046,"46,01"
17464,DOLOTRAT,1200900290054,"379,65"
17465,ISOCLIM,1200900300017,"42,92"
17466,BIOTOSS EDULITO,1200900310012,"10,51"
17467,BIOTOSS XAROPE,1200900320018,"10,51"
17468,BIOTOSS,1200900340175,"17,44"
17469,CÁSCARA SAGRADA BIONATUS,1200900350014,"20,19"
17470,CÁSCARA SAGRADA BIONATUS,1200900350022,"25,24"
17471,BENZOL,1201900080017,"171,53"
17472,BENZOL,1201900080025,"3,43"
17473,BENZOL,1201900080058,"3,44"
17474,DEXAGREEN,1201900220011,"6,14"
17475,DEXAGREEN,1201900220021,"100,79"
17476,COLIPAN,1201900290014,"10,41"
17477,COLCHIN,1201900750010,"10,22"
17478,PARACETAMOL,1201901060018,"382,97"
17479,PARACETAMOL,1201901060026,"5,45"
17480,MEBENDAZOL,1201901210011,"3,44"
17481,MEBENDAZOL,1201901210028,"156,43"
17482,NISTATINA,1201901220015,"7,49"
17483,DIPIRONA SODICA,1201901250046,"6,66"
17484,DIPIRONA SODICA,1201901250089,"126,45"
17485,DIPIRONA SODICA,1201901250097,"28,52"
17486,SULFATO DE TERBUTALINA,1201901420022,"106,86"
17487,COLEGÓRICO,1206000250012,"6,03"
17488,COLEGÓRICO,1206000250055,"60,36"
17489,LIBRACTAN,1206900210041,"435,54"
17490,LIBRACTAN,1206900210068,"1507,09"
17491,NORDETTE,1211000010037,"5,90"
17492,NORDETTE,1211000010049,"16,47"
17493,PREMARIN,1211000150170,"16,78"
17494,PREMARIN,1211000150189,"26,04"
17495,SORCAL,1211000220021,"927,23"
17496,EVANOR,1211000280023,"5,05"
17497,LORAX,1211000350110,"16,74"
17498,LORAX,1211000350129,"23,71"
17499,TAZOCIN,1211000950010,"83,61"
17500,TAZOCIN,1211000950037,"133,89"
17501,ERANZ,1211001060061,"363,72"
17502,ERANZ,1211001060078,"404,17"
17503,TOTELLE,1211002280055,"41,17"
17504,TOTELLE,1211002280063,"41,17"
17505,TYGACIL,1211002630013,"1633,16"
17506,PRISTIQ,1211002730018,"26,82"
17507,PRISTIQ,1211002730034,"54,31"
17508,PRISTIQ,1211002730050,"108,62"
17509,PRISTIQ,1211002730093,"64,46"
17510,PRISTIQ,1211002730115,"119,56"
17511,PRAXETINA,1211002870014,"32,18"
17512,PRAXETINA,1211002870022,"64,37"
17513,ANIDULAFUNGINA,1211002980014,"226,82"
17514,CELECOXIBE,1211003070011,"13,16"
17515,CELECOXIBE,1211003070046,"32,05"
17516,EXEMESTANO,1211003350014,"219,49"
17517,EXEMESTANO,1211003350022,"439,00"
17518,EXEMESTANO,1211003350030,"1316,99"
17519,IRIMAC,1211003460014,"456,87"
17520,IRIMAC,1211003460022,"1142,15"
17521,VORICONAZOL,1211003470036,"745,61"
17522,VORICONAZOL,1211003470117,"3070,25"
17523,FRAGMIN,1211003480015,"62,45"
17524,FRAGMIN,1211003480023,"108,45"
17525,FRAGMIN,1211003480031,"62,45"
17526,FRAGMIN,1211003480041,"114,53"
17527,FRAGMIN,1211003480066,"171,80"
17528,FRAGMIN,1211003480082,"229,06"
17529,FRAGMIN,1211003480120,"343,60"
17530,OTIUN,1211003530012,"4,46"
17531,OTIUN,1211003530020,"20,10"
17532,TRALEN,1211003560019,"23,92"
17533,TRALEN,1211003560043,"23,92"
17534,ADRIBLASTINA,1211003570014,"42,11"
17535,ADRIBLASTINA,1211003570022,"174,96"
17536,OLMETEC HCT,1211003580011,"26,90"
17537,OLMETEC HCT,1211003580036,"82,57"
17538,OLMETEC HCT,1211003580060,"94,07"
17539,OLMETEC HCT,1211003580095,"94,07"
17540,ZITROMAX,1211003590015,"19,33"
17541,ZITROMAX,1211003590023,"20,67"
17542,ZITROMAX,1211003590031,"46,95"
17543,ZITROMAX,1211003590041,"56,17"
17544,ZITROMAX,1211003590058,"145,95"
17545,ZITROMAX,1211003590066,"1459,58"
17546,ZITROMAX,1211003590074,"41,39"
17547,ZITROMAX,1211003590082,"74,47"
17548,ZITROMAX,1211003590090,"248,25"
17549,ZITROMAX,1211003590104,"496,46"
17550,ZAVEDOS,1211003620011,"584,24"
17551,ZAVEDOS,1211003620021,"1096,01"
17552,ELIFORE,1211003650018,"26,82"
17553,ELIFORE,1211003650026,"54,09"
17554,ELIFORE,1211003650034,"108,17"
17555,ELIFORE,1211003650042,"27,06"
17556,ELIFORE,1211003650050,"54,09"
17557,ELIFORE,1211003650069,"108,17"
17558,DIABINESE,1211003660064,"10,24"
17559,DIABINESE,1211003660072,"34,21"
17560,DEPO-PROVERA,1211003670019,"22,98"
17561,DEPO-PROVERA,1211003670027,"29,78"
17562,DEPO-PROVERA,1211003670051,"27,77"
17563,PRECEDEX,1211003720016,"699,09"
17564,PRECEDEX,1211003720024,"3495,49"
17565,PLATAMINE CS,1211003760018,"69,80"
17566,PLATAMINE CS,1211003760026,"141,07"
17567,PLATAMINE CS,1211003760034,"425,02"
17568,PLETIL,1211003780019,"9,96"
17569,PLETIL,1211003780027,"16,61"
17570,UNASYN,1211003800036,"1647,11"
17571,UNASYN,1211003800079,"934,66"
17572,PONSTAN,1211003810031,"20,09"
17573,PONSTAN,1211003810041,"5,03"
17574,PONSTAN,1211003810058,"12,54"
17575,PONSTAN,1211003810066,"20,09"
17576,LONITEN,1211003820029,"27,42"
17577,TERRAMICINA,1211003830016,"4,70"
17578,TERRAMICINA,1211003830024,"8,80"
17579,DALACIN C,1211003850149,"84,47"
17580,FELDENE,1211003860020,"22,40"
17581,FELDENE,1211003860039,"20,55"
